,CenterLatitude,CenterLongitude
1143,54.49515,10.32325
1144,54.49575,10.32325
1145,54.49765,10.32325
1146,54.49915,10.32325
1147,54.49955,10.31975
1148,54.49985,10.31975
1149,54.54455,11.24725
1150,57.67635,11.84575
1151,56.98075,8.91625
1152,55.08815,8.56625
1153,54.54485,11.24725
1154,57.67465,11.84575
1155,54.54505,11.24375
1156,56.65475,11.18775
1157,57.67335,11.84575
1158,57.67095,11.84225
1159,56.65545,11.18775
1160,57.66945,11.84225
1161,57.66085,11.83525
1162,57.66795,11.84225
1163,57.66545,11.83875
1164,57.66385,11.83525
1165,57.66215,11.83525
1166,57.65915,11.83175
1167,57.65815,11.83175
1168,57.65735,11.83175
1169,57.65655,11.83175
1170,57.65565,11.83175
1171,57.64725,11.83875
1172,55.08565,8.57675
1173,57.64615,11.84225
1174,57.64555,11.84225
1175,57.69935,11.67075
1176,57.69975,11.67075
1177,57.70005,11.67425
1178,57.70035,11.67425
1179,57.70065,11.67425
1180,57.70115,11.67425
1181,57.70155,11.67775
1182,57.70285,11.68125
1183,57.70305,11.68475
1184,57.70325,11.68475
1185,57.70345,11.68825
1186,57.70425,11.69175
1187,57.70475,11.69175
1188,57.70495,11.69525
1189,57.70535,11.69525
1190,57.70575,11.69525
1191,57.70595,11.69875
1192,57.70625,11.69875
1193,57.70655,11.69875
1194,57.70695,11.69875
1195,57.70735,11.70225
1196,57.70755,11.70225
1197,57.71225,11.69175
1198,57.71135,11.69525
1199,57.71065,11.69525
1200,57.71015,11.69875
1201,54.73095,8.68875
1202,55.08535,8.58025
1203,57.64405,11.84925
1204,57.64385,11.84925
1205,56.03265,12.61575
1206,57.57105,11.79325
1207,55.24435,11.20875
1208,55.24335,11.21225
1209,57.57005,11.79325
1210,55.24255,11.21225
1211,55.24205,11.21225
1212,55.24095,11.21225
1213,54.61285,12.66825
1214,55.08535,8.57675
1215,57.64375,11.85275
1216,55.08575,8.57675
1217,57.64355,11.85625
1218,57.64395,11.85625
1219,55.08665,8.57325
1220,55.21195,11.23675
1221,57.70145,11.67775
1222,54.15795,12.10475
1223,54.15885,12.10825
1224,54.15955,12.10825
1225,55.23885,11.21575
1226,55.23705,11.21575
1227,55.23545,11.21575
1228,55.23355,11.21575
1229,55.23195,11.21575
1230,55.22955,11.21925
1231,55.22785,11.21925
1232,55.22625,11.21925
1233,55.22545,11.21925
1234,55.22445,11.21925
1235,55.22275,11.22275
1236,55.22195,11.22275
1237,55.22125,11.22275
1238,55.22055,11.22275
1239,55.21905,11.22625
1240,55.21815,11.22625
1241,55.21735,11.22625
1242,55.21655,11.22625
1243,55.21575,11.22975
1244,55.21505,11.22975
1245,55.21375,11.22975
1246,55.21255,11.23325
1247,55.21225,11.23325
1248,55.21215,11.23675
1249,55.21185,11.23675
1250,55.21195,11.24025
1251,55.50255,7.82425
1252,55.21205,11.24025
1253,55.21235,11.24375
1254,55.21245,11.24375
1255,56.64505,11.16325
1256,55.21225,11.24375
1257,55.21135,11.24025
1258,56.64515,11.16325
1259,55.21065,11.24025
1260,55.21005,11.23675
1261,55.20935,11.23675
1262,55.20845,11.23675
1263,55.20665,11.23675
1264,55.20585,11.23675
1265,56.09895,12.54925
1266,56.09835,12.54925
1267,56.09775,12.54925
1268,56.09755,12.55275
1269,56.09655,12.55275
1270,56.09615,12.55275
1271,56.09575,12.55625
1272,56.09505,12.55625
1273,56.09425,12.55975
1274,56.09325,12.55975
1275,56.09255,12.56325
1276,54.60465,12.65775
1277,56.09175,12.56325
1278,54.15575,12.09425
1279,54.60455,12.65425
1280,56.59585,11.15275
1281,56.09075,12.56675
1282,56.59625,11.15275
1283,56.09005,12.56675
1284,57.60285,11.78975
1285,54.15455,12.09425
1286,56.08945,12.57025
1287,56.08895,12.57025
1288,56.08875,12.57025
1289,54.15435,12.09775
1290,56.08825,12.57375
1291,56.08765,12.57725
1292,54.15525,12.10125
1293,56.08735,12.57725
1294,56.08715,12.57725
1295,56.98005,8.91975
1296,54.15605,12.10125
1297,57.71165,11.96125
1298,57.71205,11.96475
1299,56.08645,12.58075
1300,54.15635,12.10125
1301,55.62165,7.61425
1302,56.08595,12.58075
1303,56.97825,8.92325
1304,55.62195,7.61425
1305,54.15725,12.10475
1306,54.15775,12.10475
1307,56.00595,12.68575
1308,56.00695,12.68575
1309,54.34155,9.95225
1310,56.03265,12.61925
1311,57.70175,11.67775
1312,57.70205,11.67775
1313,57.70245,11.68125
1314,57.70275,11.68125
1315,57.70335,11.68825
1316,57.70375,11.68825
1317,57.70405,11.68825
1318,57.70415,11.69175
1319,57.70445,11.69175
1320,57.70495,11.69175
1321,57.70515,11.69525
1322,57.70555,11.69525
1323,57.70595,11.69525
1324,57.70635,11.69875
1325,57.70665,11.69875
1326,57.70685,11.69875
1327,57.70715,11.69875
1328,57.70735,11.69875
1329,57.70765,11.70225
1330,57.70855,11.70225
1331,54.53635,11.25075
1332,54.53515,11.24725
1333,54.53395,11.24725
1334,54.53265,11.24725
1335,54.53145,11.24725
1336,54.53035,11.24725
1337,54.52915,11.24725
1338,54.52795,11.24375
1339,54.52735,11.24375
1340,54.52615,11.24375
1341,57.71265,11.69175
1342,57.71245,11.69175
1343,57.71105,11.69525
1344,57.71065,11.69875
1345,57.71045,11.69875
1346,57.70995,11.69875
1347,57.70955,11.69875
1348,57.70915,11.70225
1349,54.15995,12.11175
1350,54.50395,11.22975
1351,54.52445,11.24375
1352,54.52385,11.24375
1353,54.52265,11.24375
1354,54.52195,11.24375
1355,57.71295,11.69175
1356,54.73205,8.68875
1357,57.71295,11.68825
1358,54.25885,9.61975
1359,54.25875,9.61975
1360,54.25865,9.61975
1361,54.25855,9.61975
1362,54.25835,9.61975
1363,54.37115,10.16225
1364,54.37105,10.15875
1365,54.25795,9.61975
1366,54.25775,9.61975
1367,54.25725,9.61975
1368,54.50055,10.31625
1369,54.24415,9.61275
1370,54.52085,11.24025
1371,54.52035,11.24025
1372,54.51895,11.24025
1373,54.51835,11.24025
1374,54.51715,11.24025
1375,54.51665,11.24025
1376,54.51565,11.24025
1377,54.51485,11.24025
1378,54.51395,11.23675
1379,54.51335,11.23675
1380,54.51265,11.23675
1381,54.51195,11.23675
1382,54.51095,11.23675
1383,54.50915,11.23325
1384,54.50865,11.23325
1385,54.50765,11.23325
1386,54.50715,11.23325
1387,54.50665,11.23325
1388,54.50615,11.22975
1389,54.50585,11.22975
1390,54.50415,11.22975
1391,57.43815,10.55425
1392,54.46985,10.28475
1393,54.47045,10.28825
1394,54.47105,10.28825
1395,54.47225,10.28825
1396,54.47395,10.29175
1397,54.47505,10.29525
1398,54.47625,10.29525
1399,54.47735,10.29875
1400,54.47795,10.29875
1401,54.47845,10.29875
1402,54.47965,10.30225
1403,54.48085,10.30225
1404,54.61645,12.64375
1405,54.15995,12.11525
1406,54.61655,12.64375
1407,54.49875,10.32325
1408,55.37755,11.03025
1409,55.37835,11.02675
1410,55.37885,11.02675
1411,55.37975,11.02675
1412,55.38065,11.02675
1413,55.38165,11.02325
1414,55.38245,11.02325
1415,55.38335,11.02325
1416,55.38385,11.02325
1417,55.38525,11.01975
1418,55.38665,11.01975
1419,55.38715,11.01975
1420,55.38895,11.01625
1421,55.39035,11.01625
1422,55.39175,11.01275
1423,55.39225,11.01275
1424,55.39315,11.01275
1425,55.39465,11.00925
1426,55.39525,11.00925
1427,55.39615,11.00925
1428,55.39665,11.00925
1429,55.39765,11.00575
1430,55.39905,11.00575
1431,55.39965,11.00575
1432,55.40055,11.00225
1433,55.40105,11.00225
1434,55.40205,11.00225
1435,55.40345,10.99875
1436,55.40455,10.99875
1437,55.40555,10.99875
1438,57.68695,11.87025
1439,54.31525,9.71425
1440,54.31565,9.71425
1441,54.31605,9.71425
1442,54.31645,9.71425
1443,54.31685,9.71425
1444,54.31725,9.71425
1445,54.31765,9.71425
1446,54.31805,9.71425
1447,54.31845,9.71425
1448,54.31885,9.71425
1449,54.31925,9.71425
1450,54.31965,9.71425
1451,54.32005,9.71425
1452,54.32045,9.71425
1453,54.32085,9.71425
1454,54.32135,9.71425
1455,54.32195,9.71425
1456,54.32245,9.71775
1457,54.32315,9.71775
1458,54.32355,9.71775
1459,54.32385,9.71775
1460,54.32425,9.71775
1461,54.32465,9.71775
1462,54.32495,9.71775
1463,54.32535,9.71775
1464,54.32595,9.72125
1465,54.32635,9.72125
1466,54.32665,9.72125
1467,54.32695,9.72125
1468,54.32725,9.72125
1469,54.32735,9.72125
1470,54.32765,9.72125
1471,54.32795,9.72125
1472,54.32865,9.72475
1473,54.32895,9.72475
1474,54.32965,9.72475
1475,54.32995,9.72475
1476,54.33025,9.72825
1477,54.33485,9.73525
1478,54.33085,9.72825
1479,54.33095,9.72825
1480,54.33125,9.72825
1481,54.33555,9.73875
1482,54.33575,9.73875
1483,54.33585,9.73875
1484,54.33625,9.73875
1485,54.33635,9.73875
1486,54.33655,9.73875
1487,54.33665,9.73875
1488,56.68225,8.24075
1489,56.68605,8.24075
1490,56.69045,8.24075
1491,56.69275,8.23725
1492,56.69465,8.24075
1493,54.71435,8.66425
1494,56.97675,8.92325
1495,55.40645,10.99525
1496,57.68615,11.86675
1497,55.08625,8.57325
1498,57.68575,11.86675
1499,55.40835,10.99525
1500,54.71265,8.66425
1501,54.25705,9.61975
1502,54.25675,9.61975
1503,54.25645,9.61975
1504,54.25625,9.61975
1505,57.70345,11.94725
1506,57.70335,11.94725
1507,57.70325,11.94725
1508,57.70315,11.94725
1509,57.70305,11.95075
1510,57.70295,11.95075
1511,57.70285,11.95075
1512,57.70285,11.94725
1513,54.71885,8.66775
1514,54.71815,8.66775
1515,57.70225,11.94375
1516,54.25535,9.61975
1517,54.25505,9.61975
1518,54.25475,9.61975
1519,54.25445,9.61975
1520,54.25375,9.61975
1521,54.25345,9.61975
1522,54.25315,9.61975
1523,54.25285,9.61975
1524,54.25255,9.61625
1525,54.25195,9.61625
1526,54.25165,9.61625
1527,54.25135,9.61625
1528,54.25105,9.61625
1529,54.25075,9.61625
1530,54.25055,9.61625
1531,54.25025,9.61625
1532,54.24995,9.61625
1533,54.24965,9.61625
1534,54.24935,9.61625
1535,54.22295,9.59875
1536,54.22325,9.59875
1537,54.22365,9.59875
1538,54.22395,9.59875
1539,54.22425,9.59875
1540,54.22455,9.59875
1541,54.22525,9.59875
1542,54.22595,9.60225
1543,54.24885,9.61625
1544,54.24835,9.61625
1545,54.24775,9.61625
1546,54.24735,9.61625
1547,54.24705,9.61275
1548,54.24675,9.61275
1549,54.24655,9.61275
1550,54.24625,9.61275
1551,54.24595,9.61275
1552,54.24505,9.61275
1553,54.24455,9.61275
1554,54.24135,9.61275
1555,54.22665,9.60225
1556,54.22735,9.60225
1557,54.22765,9.60225
1558,54.22865,9.60225
1559,54.22905,9.60225
1560,54.22935,9.60575
1561,54.22975,9.60575
1562,54.23005,9.60575
1563,54.23075,9.60575
1564,54.23105,9.60575
1565,54.23145,9.60575
1566,54.23175,9.60575
1567,54.23285,9.60575
1568,54.23325,9.60575
1569,54.23355,9.60575
1570,54.23385,9.60575
1571,54.23415,9.60575
1572,54.23485,9.60925
1573,54.23545,9.60925
1574,54.23605,9.60925
1575,55.30045,11.08275
1576,55.30085,11.07925
1577,55.30115,11.07925
1578,56.04375,12.61575
1579,55.30175,11.07925
1580,56.04415,12.61575
1581,55.30225,11.07575
1582,56.04405,12.61925
1583,55.30295,11.07225
1584,56.04315,12.61925
1585,55.30365,11.07225
1586,55.30395,11.07225
1587,56.04235,12.62275
1588,56.04215,12.62275
1589,55.30495,11.06875
1590,56.04175,12.62275
1591,55.30555,11.06525
1592,55.30605,11.06525
1593,56.04135,12.62625
1594,55.30665,11.06175
1595,56.04115,12.62625
1596,55.30785,11.06175
1597,56.04045,12.62975
1598,55.30855,11.05825
1599,55.30925,11.05825
1600,55.30985,11.05475
1601,55.31055,11.05475
1602,56.03845,12.62975
1603,56.03815,12.62975
1604,55.31125,11.05475
1605,55.31185,11.05125
1606,56.03635,12.62975
1607,56.03455,12.62975
1608,56.03355,12.62975
1609,56.69605,8.24075
1610,57.68525,11.86325
1611,54.49495,10.28825
1612,55.31975,11.04075
1613,55.31265,11.05125
1614,55.31335,11.04775
1615,55.31405,11.04775
1616,55.31485,11.04425
1617,55.31525,11.04425
1618,55.31675,11.04425
1619,55.31845,11.04075
1620,56.03135,12.62975
1621,55.32075,11.04075
1622,54.49435,10.28825
1623,57.67345,11.84225
1624,57.67455,11.84575
1625,57.67495,11.84575
1626,57.67575,11.84575
1627,57.67615,11.84575
1628,57.67645,11.84575
1629,57.67685,11.84575
1630,57.67705,11.84575
1631,57.68935,11.87375
1632,54.37195,10.09575
1633,54.37195,10.09925
1634,54.37185,10.09925
1635,54.37175,10.09925
1636,54.37165,10.10275
1637,54.37155,10.10275
1638,54.37145,10.10275
1639,54.37135,10.10275
1640,54.37125,10.10625
1641,54.37115,10.10625
1642,56.04195,12.65425
1643,56.04035,12.65425
1644,56.04005,12.65425
1645,56.03845,12.65425
1646,56.03645,12.65425
1647,56.67535,11.20175
1648,54.60905,11.30675
1649,54.52955,11.24725
1650,54.60935,11.30675
1651,56.67605,11.20175
1652,56.68895,8.24075
1653,54.36765,10.12725
1654,54.23685,9.60925
1655,54.23715,9.60925
1656,54.23745,9.60925
1657,54.23765,9.60925
1658,54.23795,9.60925
1659,54.23825,9.60925
1660,54.23885,9.60925
1661,54.23935,9.60925
1662,54.23985,9.60925
1663,54.50085,10.31625
1664,54.24015,9.60925
1665,54.24045,9.61275
1666,54.50115,10.31625
1667,54.24075,9.61275
1668,54.50155,10.31275
1669,54.24095,9.61275
1670,54.50215,10.31275
1671,54.50165,10.30575
1672,54.50105,10.30575
1673,54.50075,10.30575
1674,54.50035,10.30225
1675,55.97265,11.29975
1676,54.49975,10.30225
1677,56.97905,8.92325
1678,55.63845,7.61425
1679,54.49885,10.29875
1680,55.97335,11.29975
1681,54.49855,10.29875
1682,55.63885,7.61425
1683,56.98065,8.91975
1684,54.49805,10.29525
1685,54.49755,10.29525
1686,55.08485,8.58025
1687,54.49715,10.29525
1688,54.26095,9.62325
1689,54.26085,9.62325
1690,54.26075,9.62325
1691,54.26065,9.62325
1692,54.26055,9.62325
1693,54.26045,9.62325
1694,54.26035,9.62325
1695,54.26025,9.62325
1696,54.26005,9.62325
1697,54.25985,9.62325
1698,54.25975,9.62325
1699,54.25965,9.62325
1700,54.25955,9.62325
1701,55.46795,8.43325
1702,54.25945,9.61975
1703,54.25935,9.61975
1704,54.25925,9.61975
1705,54.25915,9.61975
1706,54.25895,9.61975
1707,54.25845,9.61975
1708,55.46855,8.42975
1709,54.25815,9.61975
1710,54.25785,9.61975
1711,55.46875,8.42975
1712,54.25745,9.61975
1713,55.46865,8.42625
1714,54.25715,9.61975
1715,54.25695,9.61975
1716,55.46845,8.42625
1717,54.25655,9.61975
1718,55.46835,8.42275
1719,54.25615,9.61975
1720,55.08465,8.58025
1721,54.25595,9.61975
1722,55.46855,8.42275
1723,54.25575,9.61975
1724,55.46865,8.41925
1725,54.25555,9.61975
1726,55.08475,8.58025
1727,54.25525,9.61975
1728,54.25465,9.61975
1729,57.65525,11.83175
1730,57.65585,11.83175
1731,57.65785,11.83175
1732,57.66165,11.83525
1733,57.66375,11.83525
1734,57.66485,11.83525
1735,57.66615,11.83875
1736,57.66735,11.83875
1737,57.66865,11.83875
1738,57.66975,11.83875
1739,57.67055,11.84225
1740,57.67215,11.84225
1741,57.67795,11.84925
1742,54.24175,9.61275
1743,54.24205,9.61275
1744,54.24285,9.61275
1745,54.24315,9.61275
1746,54.24335,9.61275
1747,54.24365,9.61275
1748,54.24385,9.61275
1749,54.24395,9.61275
1750,54.24445,9.61275
1751,54.24465,9.61275
1752,54.24495,9.61275
1753,54.24515,9.61275
1754,54.24545,9.61275
1755,54.24565,9.61275
1756,54.24615,9.61625
1757,54.24645,9.61625
1758,54.24665,9.61625
1759,54.24695,9.61625
1760,54.24725,9.61625
1761,54.24785,9.61625
1762,54.24845,9.61625
1763,54.24925,9.61625
1764,54.25005,9.61625
1765,54.25125,9.61625
1766,54.25195,9.61975
1767,54.25235,9.61975
1768,54.25275,9.61975
1769,54.25455,9.61975
1770,55.46945,8.41925
1771,55.47035,8.41575
1772,55.47105,8.41575
1773,55.47155,8.41575
1774,55.11195,11.32425
1775,54.49645,10.29175
1776,56.97945,8.91975
1777,57.67965,11.84925
1778,55.11105,11.32775
1779,56.97645,8.92325
1780,57.68225,11.85625
1781,56.04255,12.61575
1782,55.08545,8.58025
1783,57.62365,11.81075
1784,55.08585,8.57675
1785,57.62495,11.81075
1786,57.68285,11.85625
1787,54.49575,10.29175
1788,54.49535,10.29175
1789,56.03325,12.62975
1790,56.03295,12.65775
1791,54.52925,11.24725
1792,54.36785,10.12375
1793,54.57415,11.28925
1794,54.57455,11.28925
1795,54.58345,11.29275
1796,54.58415,11.29275
1797,54.58525,11.29625
1798,54.58745,11.29625
1799,54.58965,11.29625
1800,54.59005,11.29625
1801,54.59075,11.29625
1802,54.59295,11.29975
1803,57.68635,11.86675
1804,55.32245,11.04075
1805,56.69505,8.24075
1806,54.59405,11.29975
1807,56.02935,12.63325
1808,57.68705,11.87025
1809,54.59455,11.29975
1810,55.32405,11.04075
1811,54.49355,10.28475
1812,56.69445,8.23725
1813,55.32565,11.04075
1814,56.02805,12.63325
1815,57.68805,11.87025
1816,57.69045,11.87375
1817,54.59625,11.29975
1818,57.68865,11.87375
1819,56.02745,12.63325
1820,55.32735,11.04075
1821,54.73105,8.68875
1822,54.59735,11.29975
1823,57.70355,11.68825
1824,57.70395,11.68825
1825,57.70465,11.69175
1826,54.29095,9.66525
1827,54.29105,9.66875
1828,54.29115,9.66875
1829,54.29125,9.66875
1830,54.29135,9.66875
1831,54.29145,9.66875
1832,54.29155,9.66875
1833,54.29165,9.67225
1834,54.29185,9.67225
1835,54.29195,9.67225
1836,54.29205,9.67225
1837,54.29215,9.67575
1838,54.29235,9.67575
1839,54.29245,9.67575
1840,54.29255,9.67575
1841,57.67825,11.84925
1842,57.67855,11.84925
1843,57.67915,11.84925
1844,57.67985,11.85275
1845,57.68015,11.85275
1846,57.68045,11.85275
1847,57.68065,11.85275
1848,57.68095,11.85275
1849,57.68115,11.85275
1850,57.68145,11.85625
1851,57.68175,11.85625
1852,57.68195,11.85625
1853,57.68305,11.85975
1854,57.68335,11.85975
1855,57.68375,11.85975
1856,57.68385,11.85975
1857,57.68425,11.85975
1858,57.68455,11.85975
1859,57.68475,11.86325
1860,57.68535,11.86325
1861,57.68555,11.86675
1862,57.68655,11.86675
1863,57.68915,11.87375
1864,54.59785,11.29975
1865,54.49285,10.28475
1866,55.32955,11.04075
1867,56.03525,12.67175
1868,56.03505,12.67175
1869,56.03485,12.66825
1870,56.03475,12.66825
1871,56.03465,12.66475
1872,56.03455,12.66475
1873,56.03425,12.65775
1874,56.03415,12.65425
1875,56.03415,12.65075
1876,56.03405,12.65075
1877,56.03405,12.64725
1878,56.03395,12.64725
1879,56.03395,12.64375
1880,56.03385,12.64025
1881,56.03375,12.64025
1882,56.03375,12.63675
1883,57.68985,11.87375
1884,55.33125,11.04075
1885,56.03305,12.61925
1886,56.03375,12.63325
1887,56.03365,12.63325
1888,56.03365,12.62975
1889,56.03345,12.62625
1890,56.03335,12.62275
1891,54.59525,12.63325
1892,56.03325,12.62275
1893,54.59485,12.62975
1894,55.33275,11.04075
1895,56.69265,8.23725
1896,54.60065,11.30325
1897,54.49205,10.28125
1898,54.28835,9.65125
1899,54.28855,9.65475
1900,54.28865,9.65475
1901,54.28875,9.65475
1902,54.28885,9.65475
1903,54.28895,9.65475
1904,54.28915,9.65475
1905,54.28925,9.65475
1906,54.28935,9.65825
1907,54.28945,9.65825
1908,54.28955,9.65825
1909,54.28965,9.65825
1910,54.28985,9.65825
1911,54.28995,9.65825
1912,54.28995,9.66175
1913,54.29005,9.66175
1914,54.29015,9.66175
1915,54.29025,9.66175
1916,54.29035,9.66175
1917,54.29045,9.66175
1918,54.29055,9.66525
1919,54.29065,9.66525
1920,54.29075,9.66525
1921,54.29365,9.67925
1922,55.33495,11.03725
1923,54.49175,10.28125
1924,55.33725,11.03725
1925,54.29305,9.67925
1926,54.60355,11.30325
1927,55.33815,11.03725
1928,55.08645,8.56975
1929,54.29085,9.66525
1930,54.53215,11.23675
1931,54.53155,11.23675
1932,54.53135,11.24025
1933,54.53115,11.24025
1934,54.53075,11.24025
1935,54.53035,11.24375
1936,54.29265,9.67575
1937,54.29275,9.67925
1938,54.29285,9.67925
1939,54.29295,9.67925
1940,54.53005,11.24375
1941,55.08625,8.56975
1942,54.60525,11.30675
1943,55.34055,11.03725
1944,56.69085,8.23725
1945,55.34265,11.03725
1946,54.60695,11.30675
